parliament,date,name,url,ayes,noes,ayes_noscotland,noes_noscotland,different
2005,28-Apr-08,Orders of the Day — Clause 5 — Small companies' rates and fractions for financial year 2008 etc,http://www.publicwhip.org.uk/division.php?date=2008-04-28&house=commons&number=152&display=allvotes,195,298,179,266,FALSE
2005,25-Apr-08,Prayers,http://www.publicwhip.org.uk/division.php?date=2008-04-25&house=commons&number=151&display=allvotes,2,46,1,39,FALSE
2005,23-Apr-08,Biometric registration of immigration — Pilot regulations,http://www.publicwhip.org.uk/division.php?date=2008-04-23&house=commons&number=147&display=allvotes,265,65,234,51,FALSE
2005,23-Apr-08,Opposition Day — [10th Allotted Day] — Crime (London),http://www.publicwhip.org.uk/division.php?date=2008-04-23&house=commons&number=150&display=allvotes,305,183,277,174,FALSE
2005,23-Apr-08,Opposition Day — [10th Allotted Day] — Crime (London),http://www.publicwhip.org.uk/division.php?date=2008-04-23&house=commons&number=149&display=allvotes,195,310,184,282,FALSE
2005,23-Apr-08,Opposition Day — [10th Allotted Day] — Family Doctor Services,http://www.publicwhip.org.uk/division.php?date=2008-04-23&house=commons&number=148&display=allvotes,213,307,200,275,FALSE
2005,22-Apr-08,Orders of the Day — New Clause 16 — Earnings link,http://www.publicwhip.org.uk/division.php?date=2008-04-22&house=commons&number=146&display=allvotes,197,271,181,242,FALSE
2005,22-Apr-08,Orders of the Day — New Clause 12 — Investment principles,http://www.publicwhip.org.uk/division.php?date=2008-04-22&house=commons&number=145&display=allvotes,176,292,162,261,FALSE
2005,21-Apr-08,Orders of the Day — Finance Bill,http://www.publicwhip.org.uk/division.php?date=2008-04-21&house=commons&number=144&display=allvotes,295,225,263,210,FALSE
2005,02-Apr-08,Northern Rock plc Transfer Order 2008 — Not annulled,http://www.publicwhip.org.uk/division.php?date=2008-04-02&house=commons&number=139&display=allvotes,124,322,124,282,FALSE
2005,02-Apr-08,Heathrow — Expansion is consistent with sustainable aviation strategy,http://www.publicwhip.org.uk/division.php?date=2008-04-02&house=commons&number=143&display=allvotes,259,195,229,181,FALSE
2005,02-Apr-08,Heathrow — Condemnation of third runway — rejected,http://www.publicwhip.org.uk/division.php?date=2008-04-02&house=commons&number=142&display=allvotes,68,267,54,237,FALSE
2005,02-Apr-08,Opposition Day — [9th Allotted Day] — Repossessions and the Housing Market,http://www.publicwhip.org.uk/division.php?date=2008-04-02&house=commons&number=141&display=allvotes,293,211,261,197,FALSE
2005,02-Apr-08,Opposition Day — [9th Allotted Day] — Repossessions and the Housing Market,http://www.publicwhip.org.uk/division.php?date=2008-04-02&house=commons&number=140&display=allvotes,73,301,59,268,FALSE
2005,31-Mar-08,Orders of the Day — New Clause 32 — Definition of 'community land trust',http://www.publicwhip.org.uk/division.php?date=2008-03-31&house=commons&number=138&display=allvotes,188,280,181,251,FALSE
2005,31-Mar-08,Housing and Regeneration Bill — Subsidy arrangements: formula and exclusions,http://www.publicwhip.org.uk/division.php?date=2008-03-31&house=commons&number=137&display=allvotes,76,261,67,234,FALSE
2005,31-Mar-08,Housing and Regeneration Bill — Code of practice for consultations — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-31&house=commons&number=136&display=allvotes,212,265,203,238,FALSE
2005,26-Mar-08,Orders of the Day — Local Transport Bill [ Lords],http://www.publicwhip.org.uk/division.php?date=2008-03-26&house=commons&number=135&display=allvotes,158,349,158,304,FALSE
2005,25-Mar-08,Iraq Inquiry — Not the right time,http://www.publicwhip.org.uk/division.php?date=2008-03-25&house=commons&number=134&display=allvotes,301,261,268,245,FALSE
2005,25-Mar-08,Iraq Inquiry — Call rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-25&house=commons&number=133&display=allvotes,273,301,257,267,FALSE
2005,19-Mar-08,Deferred Division — European Defence Equipment Market and European Defence Agency,http://www.publicwhip.org.uk/division.php?date=2008-03-19&house=commons&number=130&display=allvotes,254,194,222,185,FALSE
2005,19-Mar-08,Post Office Closures — Commends the Government's action,http://www.publicwhip.org.uk/division.php?date=2008-03-19&house=commons&number=132&display=allvotes,292,253,260,238,FALSE
2005,19-Mar-08,Post Office Closures — Suspend for issues to be re-assessed — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-19&house=commons&number=131&display=allvotes,270,290,254,258,FALSE
2005,18-Mar-08,Amendment of the Law — 6. Corporation tax (small companies' rates and fractions for financial year 2008),http://www.publicwhip.org.uk/division.php?date=2008-03-18&house=commons&number=129&display=allvotes,366,179,317,179,FALSE
2005,18-Mar-08,Budget Resolutions and Economic Situation — Rates of Duty on Alcoholic Liquor,http://www.publicwhip.org.uk/division.php?date=2008-03-18&house=commons&number=128&display=allvotes,304,242,271,224,FALSE
2005,18-Mar-08,Amendment of the Law — 6. Corporation tax (small companies' rates and fractions for financial year 2008),http://www.publicwhip.org.uk/division.php?date=2008-03-18&house=commons&number=127&display=allvotes,302,246,269,228,FALSE
2005,18-Mar-08,Corporation tax (small companies' rates and fractions for financial year 2008),http://www.publicwhip.org.uk/division.php?date=2008-03-18&house=commons&number=126&display=allvotes,303,247,270,229,FALSE
2005,18-Mar-08,Income Tax — Abolition of 10% starting rate,http://www.publicwhip.org.uk/division.php?date=2008-03-18&house=commons&number=125&display=allvotes,306,244,273,226,FALSE
2005,14-Mar-08,Orders of the Day — Animals Act 1971 (Amendment) Bill,http://www.publicwhip.org.uk/division.php?date=2008-03-14&house=commons&number=124&display=allvotes,28,3,28,2,FALSE
2005,14-Mar-08,Prayers,http://www.publicwhip.org.uk/division.php?date=2008-03-14&house=commons&number=123&display=allvotes,2,29,2,27,FALSE
2005,11-Mar-08,Lisbon Treaty — Third Reading,http://www.publicwhip.org.uk/division.php?date=2008-03-11&house=commons&number=122&display=allvotes,348,208,311,201,FALSE
2005,07-Mar-08,Point of Order,http://www.publicwhip.org.uk/division.php?date=2008-03-07&house=commons&number=121&display=allvotes,2,40,2,37,FALSE
2005,05-Mar-08,Lisbon Treaty — The Treaty does not affect the supremacy of the UK parliament — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-05&house=commons&number=120&display=allvotes,50,382,50,331,FALSE
2005,05-Mar-08,Lisbon Treaty — Clause on 'Commencement' of the Bill should remain in the Bill,http://www.publicwhip.org.uk/division.php?date=2008-03-05&house=commons&number=119&display=allvotes,357,220,313,212,FALSE
2005,05-Mar-08,Lisbon Treaty — Referendum (No. 2) — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-05&house=commons&number=118&display=allvotes,249,313,238,278,FALSE
2005,05-Mar-08,Lisbon Treaty — Referendum — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-05&house=commons&number=117&display=allvotes,250,313,239,278,FALSE
2005,04-Mar-08,Lisbon Treaty — Clause on 'parliamentary control of decisions' to remain in the Bill,http://www.publicwhip.org.uk/division.php?date=2008-03-04&house=commons&number=116&display=allvotes,302,240,268,229,FALSE
2005,04-Mar-08,Lisbon Treaty — Act of Parliament needed to modify the Lisbon Treaty — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-04&house=commons&number=115&display=allvotes,241,309,229,275,FALSE
2005,04-Mar-08,Lisbon Treaty — Parliamentary control of decisions made at the European Union level — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-04&house=commons&number=114&display=allvotes,247,307,236,273,FALSE
2005,04-Mar-08,Lisbon Treaty — Parliamentary control of decisions made at the European Union level — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-04&house=commons&number=113&display=allvotes,59,331,53,294,FALSE
2005,04-Mar-08,Lisbon Treaty — Referendum on Britain's membership of the European Union — rejected,http://www.publicwhip.org.uk/division.php?date=2008-03-04&house=commons&number=112&display=allvotes,70,473,60,437,FALSE
2005,03-Mar-08,Lisbon Treaty — Increase of powers of European Parliament,http://www.publicwhip.org.uk/division.php?date=2008-03-03&house=commons&number=111&display=allvotes,326,154,287,153,FALSE
2005,03-Mar-08,Lisbon Treaty — Accept the changes of terminology in the Lisbon Treaty,http://www.publicwhip.org.uk/division.php?date=2008-03-03&house=commons&number=110&display=allvotes,328,149,287,148,FALSE
2005,03-Mar-08,Orders of the Day — Clause 3 — Changes of terminology,http://www.publicwhip.org.uk/division.php?date=2008-03-03&house=commons&number=109&display=allvotes,143,319,143,280,FALSE
2005,03-Mar-08,Orders of the Day — Clause 3 — Changes of terminology,http://www.publicwhip.org.uk/division.php?date=2008-03-03&house=commons&number=108&display=allvotes,191,293,187,259,FALSE
2005,03-Mar-08,Business of the House (Lisbon Treaty) (No. 8),http://www.publicwhip.org.uk/division.php?date=2008-03-03&house=commons&number=107&display=allvotes,278,200,248,196,FALSE
2005,29-Feb-08,Prayers,http://www.publicwhip.org.uk/division.php?date=2008-02-29&house=commons&number=106&display=allvotes,2,38,2,38,FALSE
2005,27-Feb-08,Petitions — Local Government,http://www.publicwhip.org.uk/division.php?date=2008-02-27&house=commons&number=101&display=allvotes,278,151,247,151,FALSE
2005,27-Feb-08,Lisbon Treaty — Enshrine the Lisbon Treaty into UK law,http://www.publicwhip.org.uk/division.php?date=2008-02-27&house=commons&number=105&display=allvotes,344,158,303,156,FALSE
2005,27-Feb-08,Lisbon Treaty — Excludes the European Union from imposing an obligation on Parliament — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-27&house=commons&number=104&display=allvotes,158,352,157,310,FALSE
2005,27-Feb-08,Lisbon Treaty — Approves of the government's policy towards the Lisbon Treaty with regards to climate change,http://www.publicwhip.org.uk/division.php?date=2008-02-27&house=commons&number=103&display=allvotes,357,167,315,166,FALSE
2005,27-Feb-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty with regards to climate change — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-27&house=commons&number=102&display=allvotes,167,347,166,305,FALSE
2005,26-Feb-08,Lisbon Treaty — Exclude the European Court of Justice from extending its power without authorisation — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-26&house=commons&number=100&display=allvotes,156,302,154,267,FALSE
2005,26-Feb-08,Lisbon Treaty — Exclude the European Union from regulating the conservation of marine biological resources — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-26&house=commons&number=99&display=allvotes,177,287,170,259,FALSE
2005,26-Feb-08,Lisbon Treaty — Approves of the government's policy towards the Lisbon Treaty with regards to the European Union's institutions,http://www.publicwhip.org.uk/division.php?date=2008-02-26&house=commons&number=98&display=allvotes,299,170,269,163,FALSE
2005,26-Feb-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty with regards to the European Union's institutions — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-26&house=commons&number=97&display=allvotes,172,301,165,272,FALSE
2005,25-Feb-08,Lisbon Treaty — Approves of the government's policy towards the Lisbon Treaty with regards to international development,http://www.publicwhip.org.uk/division.php?date=2008-02-25&house=commons&number=96&display=allvotes,344,156,297,155,FALSE
2005,25-Feb-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty with regards to international development — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-25&house=commons&number=95&display=allvotes,155,343,155,296,FALSE
2005,22-Feb-08,Temporary and Agency Workers (Equal Treatment) Bill: Second Reading,http://www.publicwhip.org.uk/division.php?date=2008-02-22&house=commons&number=94&display=allvotes,149,13,131,13,FALSE
2005,22-Feb-08,Temporary and Agency Workers (Equal Treatment) Bill: proceed to Second Reading,http://www.publicwhip.org.uk/division.php?date=2008-02-22&house=commons&number=93&display=allvotes,159,11,139,11,FALSE
2005,21-Feb-08,Banking (Special Provisions) Bill — No freedom of information,http://www.publicwhip.org.uk/division.php?date=2008-02-21&house=commons&number=92&display=allvotes,270,173,242,165,FALSE
2005,21-Feb-08,Banking (Special Provisions) Bill — Disagree to Lords amendments,http://www.publicwhip.org.uk/division.php?date=2008-02-21&house=commons&number=91&display=allvotes,279,169,252,161,FALSE
2005,21-Feb-08,Control orders — Annual renewal 2008,http://www.publicwhip.org.uk/division.php?date=2008-02-21&house=commons&number=90&display=allvotes,269,63,244,51,FALSE
2005,20-Feb-08,Petitions — Local government,http://www.publicwhip.org.uk/division.php?date=2008-02-20&house=commons&number=86&display=allvotes,257,164,231,164,FALSE
2005,20-Feb-08,Lisbon Treaty — Remove foreign policy role of the President of the European Council — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-20&house=commons&number=89&display=allvotes,135,333,134,299,FALSE
2005,20-Feb-08,Lisbon Treaty — Approves of the government's policy towards the Lisbon Treaty with regards to foreign affairs,http://www.publicwhip.org.uk/division.php?date=2008-02-20&house=commons&number=88&display=allvotes,339,165,301,159,FALSE
2005,20-Feb-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty with regards to foreign affairs — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-20&house=commons&number=87&display=allvotes,158,348,156,307,FALSE
2005,19-Feb-08,Banking (Special Provisions) Bill — Third Reading,http://www.publicwhip.org.uk/division.php?date=2008-02-19&house=commons&number=85&display=allvotes,295,169,262,168,FALSE
2005,19-Feb-08,Banking (Special Provisions) Bill — Application to Building Societies,http://www.publicwhip.org.uk/division.php?date=2008-02-19&house=commons&number=84&display=allvotes,171,353,166,310,FALSE
2005,19-Feb-08,Banking (Special Provisions) Bill — Month or year sunset clause,http://www.publicwhip.org.uk/division.php?date=2008-02-19&house=commons&number=83&display=allvotes,224,304,209,271,FALSE
2005,19-Feb-08,Banking (Special Provisions) Bill — Independence while under nationalization,http://www.publicwhip.org.uk/division.php?date=2008-02-19&house=commons&number=82&display=allvotes,224,301,210,269,FALSE
2005,19-Feb-08,Banking (Special Provisions) Bill — Second Reading,http://www.publicwhip.org.uk/division.php?date=2008-02-19&house=commons&number=81&display=allvotes,369,166,321,165,FALSE
2005,19-Feb-08,Banking (Special Provisions) Bill — Timetable,http://www.publicwhip.org.uk/division.php?date=2008-02-19&house=commons&number=80&display=allvotes,293,225,262,212,FALSE
2005,18-Feb-08,Delegated Legislation — Local Government,http://www.publicwhip.org.uk/division.php?date=2008-02-18&house=commons&number=79&display=allvotes,289,117,258,117,FALSE
2005,18-Feb-08,Orders of the Day — Clause 2 — The Commission's functions,http://www.publicwhip.org.uk/division.php?date=2008-02-18&house=commons&number=78&display=allvotes,181,269,175,240,FALSE
2005,18-Feb-08,Orders of the Day — New Clause 15 — Code of practice relating to malnutrition,http://www.publicwhip.org.uk/division.php?date=2008-02-18&house=commons&number=77&display=allvotes,188,265,181,236,FALSE
2005,06-Feb-08,Deferred Division — Local government,http://www.publicwhip.org.uk/division.php?date=2008-02-06&house=commons&number=73&display=allvotes,269,158,236,157,FALSE
2005,06-Feb-08,Lisbon Treaty — Prevent competition rules from becoming an exclusive policy area of the European Union — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-06&house=commons&number=76&display=allvotes,137,338,137,293,FALSE
2005,06-Feb-08,Lisbon Treaty — Approves of the government's policy towards the Lisbon Treaty with regards to the single market,http://www.publicwhip.org.uk/division.php?date=2008-02-06&house=commons&number=75&display=allvotes,347,188,307,182,FALSE
2005,06-Feb-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty with regards to the single market — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-06&house=commons&number=74&display=allvotes,178,354,177,310,FALSE
2005,05-Feb-08,Lisbon Treaty — Exclude human rights from the policy area of the European Union — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-05&house=commons&number=72&display=allvotes,170,359,170,312,FALSE
2005,05-Feb-08,Lisbon Treaty — Approves of the government's policy towards the Lisbon Treaty with regards to human rights,http://www.publicwhip.org.uk/division.php?date=2008-02-05&house=commons&number=71&display=allvotes,365,170,316,169,FALSE
2005,05-Feb-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty with regards to human rights — rejected,http://www.publicwhip.org.uk/division.php?date=2008-02-05&house=commons&number=70&display=allvotes,172,364,171,316,FALSE
2005,04-Feb-08,Points of Order — Local Government Finance,http://www.publicwhip.org.uk/division.php?date=2008-02-04&house=commons&number=69&display=allvotes,280,47,246,40,FALSE
2005,04-Feb-08,Points of Order — Police Grant,http://www.publicwhip.org.uk/division.php?date=2008-02-04&house=commons&number=68&display=allvotes,282,173,248,166,FALSE
2005,01-Feb-08,Prayers,http://www.publicwhip.org.uk/division.php?date=2008-02-01&house=commons&number=67&display=allvotes,2,40,2,37,FALSE
2005,31-Jan-08,Orders of the Day — Clause 1 — Amount to be specified as upper earnings limit: Great Britain,http://www.publicwhip.org.uk/division.php?date=2008-01-31&house=commons&number=66&display=allvotes,259,149,232,145,FALSE
2005,31-Jan-08,Orders of the Day — Clause 1 — Amount to be specified as upper earnings limit: Great Britain,http://www.publicwhip.org.uk/division.php?date=2008-01-31&house=commons&number=65&display=allvotes,150,262,145,235,FALSE
2005,30-Jan-08,Lisbon Treaty — Exclude energy from being a shared policy area in the European Union — rejected,http://www.publicwhip.org.uk/division.php?date=2008-01-30&house=commons&number=64&display=allvotes,161,354,160,307,FALSE
2005,30-Jan-08,Lisbon Treaty — Approves of the government's policy towards the Lisbon Treaty in relation to energy,http://www.publicwhip.org.uk/division.php?date=2008-01-30&house=commons&number=63&display=allvotes,369,171,322,170,FALSE
2005,30-Jan-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty in relation to energy — rejected,http://www.publicwhip.org.uk/division.php?date=2008-01-30&house=commons&number=62&display=allvotes,172,371,171,323,FALSE
2005,29-Jan-08,Lisbon Treaty — Exclude the European Union's measures on judicial cooperation in criminal matters — rejected,http://www.publicwhip.org.uk/division.php?date=2008-01-29&house=commons&number=61&display=allvotes,167,354,165,309,FALSE
2005,29-Jan-08,Lisbon Treaty — Exclude the European Court of Justice's regulations on police and justice matters — rejected,http://www.publicwhip.org.uk/division.php?date=2008-01-29&house=commons&number=60&display=allvotes,172,355,169,310,FALSE
2005,29-Jan-08,Business of the House (Lisbon Treaty) (No.2) — Lisbon Treaty (No.1) — (1st Allotted Day),http://www.publicwhip.org.uk/division.php?date=2008-01-29&house=commons&number=59&display=allvotes,362,169,315,166,FALSE
2005,29-Jan-08,Lisbon Treaty — Disapproves of the government's policy towards the Lisbon Treaty in terms of justice and home affairs — rejected,http://www.publicwhip.org.uk/division.php?date=2008-01-29&house=commons&number=58&display=allvotes,169,362,166,316,FALSE
2005,28-Jan-08,Lisbon Treaty — Commons timetable for debate,http://www.publicwhip.org.uk/division.php?date=2008-01-28&house=commons&number=57&display=allvotes,301,245,268,233,FALSE
2005,28-Jan-08,Lisbon Treaty — Amendment to proposed Commons timetable for debate — rejected,http://www.publicwhip.org.uk/division.php?date=2008-01-28&house=commons&number=56&display=allvotes,246,305,234,272,FALSE
2005,28-Jan-08,Business of the House,http://www.publicwhip.org.uk/division.php?date=2008-01-28&house=commons&number=55&display=allvotes,251,206,227,199,FALSE
2005,25-Jan-08,Orders of the Day — Planning and Energy Bill,http://www.publicwhip.org.uk/division.php?date=2008-01-25&house=commons&number=54&display=allvotes,47,2,46,1,FALSE
2005,23-Jan-08,Orders of the Day — Clause 5 — Repayment,http://www.publicwhip.org.uk/division.php?date=2008-01-23&house=commons&number=53&display=allvotes,214,286,205,256,FALSE
2005,23-Jan-08,Orders of the Day — Clause 1 — Sale of student loans,http://www.publicwhip.org.uk/division.php?date=2008-01-23&house=commons&number=52&display=allvotes,215,290,205,261,FALSE
2005,22-Jan-08,Energy Bill (Programme),http://www.publicwhip.org.uk/division.php?date=2008-01-22&house=commons&number=51&display=allvotes,276,87,254,82,FALSE
2005,21-Jan-08,Lisbon Treaty — Second Reading,http://www.publicwhip.org.uk/division.php?date=2008-01-21&house=commons&number=50&display=allvotes,364,226,320,218,FALSE
2005,17-Jan-08,Orders of the Day — Clause 1 — Powers of Secretary of State,http://www.publicwhip.org.uk/division.php?date=2008-01-17&house=commons&number=49&display=allvotes,168,261,163,241,FALSE
2005,16-Jan-08,Opposition Day — [6th allotted day] — Human Trafficking,http://www.publicwhip.org.uk/division.php?date=2008-01-16&house=commons&number=48&display=allvotes,243,319,230,281,FALSE
2005,16-Jan-08,Opposition Day — [6th allotted day] — National Insurance Numbers and Illegal Immigrants,http://www.publicwhip.org.uk/division.php?date=2008-01-16&house=commons&number=47&display=allvotes,244,312,227,280,FALSE
2005,15-Jan-08,Orders of the Day — New Clause 1 — Commencement,http://www.publicwhip.org.uk/division.php?date=2008-01-15&house=commons&number=46&display=allvotes,311,210,274,203,FALSE
2005,15-Jan-08,Orders of the Day — New Clause 1 — Commencement,http://www.publicwhip.org.uk/division.php?date=2008-01-15&house=commons&number=45&display=allvotes,218,303,203,269,FALSE
2005,15-Jan-08,Communities and Local Government — National Lottery,http://www.publicwhip.org.uk/division.php?date=2008-01-15&house=commons&number=44&display=allvotes,359,11,317,6,FALSE
2005,15-Jan-08,Communities and Local Government — Health and Social Care Bill [Ways and Means],http://www.publicwhip.org.uk/division.php?date=2008-01-15&house=commons&number=43&display=allvotes,309,231,271,222,FALSE
2005,09-Jan-08,Protection of freedom of expression (sexual orientation),http://www.publicwhip.org.uk/division.php?date=2008-01-09&house=commons&number=42&display=allvotes,171,340,171,301,FALSE
2005,09-Jan-08,Orders of the Day — Schedule 22 — Hatred on the grounds of sexual orientation,http://www.publicwhip.org.uk/division.php?date=2008-01-09&house=commons&number=41&display=allvotes,66,318,57,287,FALSE
2005,09-Jan-08,Orders of the Day — New Clause 26 — Credit for period of remand on bail: terms of imprisonment and detention,http://www.publicwhip.org.uk/division.php?date=2008-01-09&house=commons&number=40&display=allvotes,311,238,279,227,FALSE
2005,09-Jan-08,Criminal Justice and Immigration Bill — Preventing prison officers from taking industrial action,http://www.publicwhip.org.uk/division.php?date=2008-01-09&house=commons&number=39&display=allvotes,483,48,447,43,FALSE
2005,09-Jan-08,Prime Minister — Criminal Justice and Immigration Bill (Programme) (No. 3),http://www.publicwhip.org.uk/division.php?date=2008-01-09&house=commons&number=38&display=allvotes,281,226,252,215,FALSE
2005,08-Jan-08,Opposition Day — [5th allotted day] — Higher Education — ELQ funding,http://www.publicwhip.org.uk/division.php?date=2008-01-08&house=commons&number=37&display=allvotes,289,235,261,223,FALSE
2005,08-Jan-08,Opposition Day — [5th allotted day] — Higher Education — ELQ funding,http://www.publicwhip.org.uk/division.php?date=2008-01-08&house=commons&number=36&display=allvotes,240,293,228,264,FALSE
2005,08-Jan-08,Opposition Day — [5th allotted day] — Network Rail,http://www.publicwhip.org.uk/division.php?date=2008-01-08&house=commons&number=35&display=allvotes,306,236,276,223,FALSE
2005,08-Jan-08,Opposition Day — [5th allotted day] — Network Rail,http://www.publicwhip.org.uk/division.php?date=2008-01-08&house=commons&number=34&display=allvotes,237,305,223,276,FALSE
2005,17-Dec-07,Orders of the Day — National Insurance Contributions Bill,http://www.publicwhip.org.uk/division.php?date=2007-12-17&house=commons&number=33&display=allvotes,293,163,262,160,FALSE
2005,13-Dec-07,Orders of the Day — Clause 23 — Overriding duty of Office of Rail Regulation before Crossrail operational,http://www.publicwhip.org.uk/division.php?date=2007-12-13&house=commons&number=32&display=allvotes,119,250,119,222,FALSE
2005,13-Dec-07,Orders of the Day — New Clause 1 — Financial provisions (disclosure of information),http://www.publicwhip.org.uk/division.php?date=2007-12-13&house=commons&number=31&display=allvotes,135,238,132,210,FALSE
2005,12-Dec-07,European Community Documents — Funding of European political parties,http://www.publicwhip.org.uk/division.php?date=2007-12-12&house=commons&number=30&display=allvotes,338,161,295,158,FALSE
2005,12-Dec-07,Northern Rock,http://www.publicwhip.org.uk/division.php?date=2007-12-12&house=commons&number=29&display=allvotes,292,224,260,209,FALSE
2005,12-Dec-07,Northern Rock,http://www.publicwhip.org.uk/division.php?date=2007-12-12&house=commons&number=28&display=allvotes,62,306,50,271,FALSE
2005,12-Dec-07,Opposition Day — [4th Allotted Day] — Military Covenant,http://www.publicwhip.org.uk/division.php?date=2007-12-12&house=commons&number=27&display=allvotes,73,304,58,272,FALSE
2005,11-Dec-07,Justice — European Affairs,http://www.publicwhip.org.uk/division.php?date=2007-12-11&house=commons&number=26&display=allvotes,278,19,249,19,FALSE
2005,10-Dec-07,Orders of the Day — Planning BILL (PROGRAMME),http://www.publicwhip.org.uk/division.php?date=2007-12-10&house=commons&number=25&display=allvotes,312,154,273,149,FALSE
2005,10-Dec-07,Orders of the Day — Planning Bill,http://www.publicwhip.org.uk/division.php?date=2007-12-10&house=commons&number=24&display=allvotes,278,214,245,200,FALSE
2005,10-Dec-07,Orders of the Day — Planning Bill,http://www.publicwhip.org.uk/division.php?date=2007-12-10&house=commons&number=23&display=allvotes,217,283,203,250,FALSE
2005,04-Dec-07,"Opposition Day — [3rd allotted day] — Department for Environment, Food and Rural Affairs",http://www.publicwhip.org.uk/division.php?date=2007-12-04&house=commons&number=22&display=allvotes,274,190,240,176,FALSE
2005,04-Dec-07,"Opposition Day — [3rd allotted day] — Department for Environment, Food and Rural Affairs",http://www.publicwhip.org.uk/division.php?date=2007-12-04&house=commons&number=21&display=allvotes,189,276,175,244,FALSE
2005,04-Dec-07,Political Parties Funding — Failed due to the Conservative Party,http://www.publicwhip.org.uk/division.php?date=2007-12-04&house=commons&number=20&display=allvotes,302,200,267,185,FALSE
2005,04-Dec-07,Political Parties Funding — Reform rejected,http://www.publicwhip.org.uk/division.php?date=2007-12-04&house=commons&number=19&display=allvotes,162,343,156,299,FALSE
2005,03-Dec-07,Orders of the Day — Clause 15 — Repeal of sections 6 and 46,http://www.publicwhip.org.uk/division.php?date=2007-12-03&house=commons&number=18&display=allvotes,150,259,141,233,FALSE
2005,03-Dec-07,Orders of the Day — New Clause 7 — Approval of Operational Plan,http://www.publicwhip.org.uk/division.php?date=2007-12-03&house=commons&number=17&display=allvotes,170,265,160,235,FALSE
2005,03-Dec-07,Orders of the Day — New Clause 5 — Responsibilities of non-resident parent,http://www.publicwhip.org.uk/division.php?date=2007-12-03&house=commons&number=16&display=allvotes,166,265,156,236,FALSE
2005,03-Dec-07,Orders of the Day — New Clause 3 — Objectives of the Commission,http://www.publicwhip.org.uk/division.php?date=2007-12-03&house=commons&number=15&display=allvotes,186,264,174,235,FALSE
2005,29-Nov-07,European Union — Asylum policy should remain under control of the British government — rejected,http://www.publicwhip.org.uk/division.php?date=2007-11-29&house=commons&number=14&display=allvotes,138,276,138,240,FALSE
2005,28-Nov-07,Global navigation satellite system and the european institute of technology,http://www.publicwhip.org.uk/division.php?date=2007-11-28&house=commons&number=10&display=allvotes,267,201,235,191,FALSE
2005,28-Nov-07,Opposition Day — [2nd Allotted Day] — Prisons,http://www.publicwhip.org.uk/division.php?date=2007-11-28&house=commons&number=13&display=allvotes,296,204,264,196,FALSE
2005,28-Nov-07,Opposition Day — [2nd Allotted Day] — Prisons,http://www.publicwhip.org.uk/division.php?date=2007-11-28&house=commons&number=12&display=allvotes,158,358,157,318,FALSE
2005,28-Nov-07,Opposition Day — [2nd Allotted Day] — HM Revenue and Customs,http://www.publicwhip.org.uk/division.php?date=2007-11-28&house=commons&number=11&display=allvotes,237,314,222,280,FALSE
2005,27-Nov-07,Orders of the Day — Housing and Regeneration Bill,http://www.publicwhip.org.uk/division.php?date=2007-11-27&house=commons&number=9&display=allvotes,154,341,154,304,FALSE
2005,21-Nov-07,Opposition Day — [1st allotted day] — Health Care-Associated Infections,http://www.publicwhip.org.uk/division.php?date=2007-11-21&house=commons&number=8&display=allvotes,288,198,257,191,FALSE
2005,21-Nov-07,Opposition Day — [1st allotted day] — Health Care-Associated Infections,http://www.publicwhip.org.uk/division.php?date=2007-11-21&house=commons&number=7&display=allvotes,202,303,195,270,FALSE
2005,21-Nov-07,Opposition Day — [1st allotted day] — Schools Reform,http://www.publicwhip.org.uk/division.php?date=2007-11-21&house=commons&number=6&display=allvotes,168,360,167,319,FALSE
